line1, 0.000, 0.000, 0.000, 1.000, 1.000, 1.000
line2, 0.000, 0.333, 0.000, 1.000, 0.333, 0.000
line3, 0.000, 0.666, 0.000, 1.000, 0.666, 0.000
line4, 0.333, 0.000, 0.000, 0.333, 1.000, 0.000
line5, 0.666, 0.000, 0.000, 0.666, 1.000, 0.000
line6, 0.000, 0.333, 1.000, 1.000, 0.333, 1.000
line7, 0.000, 0.666, 1.000, 1.000, 0.666, 1.000
line8, 0.333, 0.000, 1.000, 0.333, 1.000, 1.000
line9, 0.666, 0.000, 1.000, 0.666, 1.000, 1.000
line10, 1.000, 1.000, 0.000, 0.000, 0.000, 1.000
