lijn01,	0.032000,	0.000000,	0.033000,	0.032000,	0.202000,	0.033000,	PORT 0 NAAR PORT 2, O2.8, B2.2,    0.202,	0.20618571428571428,	0.20786250000000003,	0.209178
lijn02,	0.078000,	0.000000,	0.033000,	0.078000,	0.202000,	0.033000,	PORT 1 NAAR PORT 3, O2.6, B2.4,    0.202,	0.20445799999999997,	0.20740999999999998,	0.20902600000000007
lijn03,	0.032000,	0.000000,	0.033000,	0.078000,	0.202000,	0.033000,	PORT 0 NAAR PORT 3, O2.8, B2.4,    0.207171,	0.209472,		0.20986734693877562,	0.21203800000000006
lijn04,	0.078000,	0.000000,	0.033000,	0.032000,	0.202000,	0.033000,	PORT 1 NAAR PORT 2, O2.6, B2.2,    0.207171,	0.21262999999999999, 	0.21180000000000007,	0.21297999999999997
lijn05,	0.000000,	0.032000,	0.033000,	0.202000,	0.032000,	0.033000,	PORT 0 NAAR PORT 2, R2.2, L2.8,    0.202,	0.207674,		0.20713,		0.209668
lijn06,	0.000000,	0.078000,	0.033000,	0.202000,	0.078000,	0.033000,	PORT 1 NAAR PORT 3, R2.4, L2.6,    0.202,	0.20787200000000003,	0.20787400000000006,	0.208894
lijn07,	0.000000,	0.032000,	0.033000,	0.202000,	0.078000,	0.033000,	PORT 0 NAAR PORT 3, R2.2, L2.6,    0.207171,	0.21409591836734707,	0.2135775510204082,	0.21577200000000002
lijn08,	0.000000,	0.078000,	0.033000,	0.202000,	0.032000,	0.033000,	PORT 1 NAAR PORT 2, R2.4, L2.8,    0.207171,	0.211864,		0.2121479999999999,	0.21408399999999997
